nb,memory,memoryPeak
1798400,1.689,2.788,
1798500,1.701,2.788,
1798600,1.688,2.788,
1798700,1.701,2.788,
1798800,1.689,2.788,
1798900,1.697,2.788,
1799000,1.697,2.788,
1799100,1.707,2.788,
1799200,1.707,2.788,
1799300,1.699,2.788,
1799400,1.707,2.788,
1799500,1.714,2.788,
1799600,1.722,2.788,
1799700,1.704,2.788,
1799800,1.684,2.788,
1799900,1.735,2.788,
1800000,1.745,2.788,
1800100,1.753,2.788,
1800200,1.688,2.788,
1800300,1.697,2.788,
1800400,1.694,2.788,
1800500,1.740,2.788,
1800600,1.740,2.788,
1800700,1.740,2.788,
1800800,1.750,2.788,
1800900,1.744,2.788,
1801000,1.744,2.788,
1801100,1.744,2.788,
1801200,1.780,2.788,
1801300,1.712,2.788,
1801400,1.702,2.788,
1801500,1.709,2.788,
1801600,1.738,2.788,
1801700,1.768,2.788,
1801800,1.761,2.788,
1801900,1.702,2.788,
1802000,1.788,2.788,
1802100,1.800,2.788,
1802200,1.800,2.788,
1802300,1.893,2.788,
1802400,1.926,2.788,
1802500,1.800,2.788,
1802600,1.831,2.788,
1802700,1.835,2.788,
1802800,1.823,2.788,
1802900,1.702,2.788,
1803000,1.702,2.788,
1803100,1.702,2.788,
1803200,1.751,2.788,
1803300,1.751,2.788,
1803400,1.752,2.788,
1803500,1.760,2.788,
1803600,1.768,2.788,
1803700,1.768,2.788,
1803800,1.778,2.788,
1803900,1.707,2.788,
1804000,1.707,2.788,
1804100,1.710,2.788,
1804200,1.726,2.788,
1804300,1.763,2.788,
1804400,1.773,2.788,
1804500,1.773,2.788,
1804600,1.771,2.788,
1804700,1.793,2.788,
1804800,1.783,2.788,
1804900,1.717,2.788,
1805000,1.713,2.788,
1805100,1.713,2.788,
1805200,1.713,2.788,
1805300,1.781,2.788,
1805400,1.786,2.788,
1805500,1.782,2.788,
1805600,1.754,2.788,
1805700,1.713,2.788,
1805800,1.726,2.788,
1805900,1.763,2.788,
1806000,1.777,2.788,
1806100,1.746,2.788,
1806200,1.753,2.788,
1806300,1.753,2.788,
1806400,1.753,2.788,
1806500,1.756,2.788,
1806600,1.713,2.788,
1806700,1.713,2.788,
1806800,1.713,2.788,
1806900,1.717,2.788,
1807000,1.717,2.788,
1807100,1.717,2.788,
1807200,1.717,2.788,
1807300,1.736,2.788,
1807400,1.756,2.788,
1807500,1.704,2.788,
1807600,1.802,2.788,
1807700,1.741,2.788,
1807800,1.741,2.788,
1807900,1.744,2.788,
1808000,1.754,2.788,
1808100,1.791,2.788,
1808200,1.741,2.788,
1808300,1.741,2.788,
1808400,1.771,2.788,
1808500,1.777,2.788,
1808600,1.825,2.788,
1808700,1.772,2.788,
1808800,1.772,2.788,
1808900,1.778,2.788,
1809000,1.806,2.788,
1809100,1.779,2.788,
1809200,1.778,2.788,
1809300,1.775,2.788,
1809400,1.805,2.788,
1809500,1.808,2.788,
1809600,1.864,2.788,
1809700,1.804,2.788,
1809800,1.804,2.788,
1809900,1.807,2.788,
1810000,1.827,2.788,
1810100,1.857,2.788,
1810200,1.860,2.788,
1810300,1.884,2.788,
1810400,1.830,2.788,
1810500,1.830,2.788,
1810600,1.823,2.788,
1810700,1.823,2.788,
1810800,1.826,2.788,
1810900,1.829,2.788,
1811000,1.882,2.788,
1811100,1.829,2.788,
1811200,1.823,2.788,
1811300,1.864,2.788,
1811400,1.899,2.788,
1811500,1.899,2.788,
1811600,1.899,2.788,
1811700,1.899,2.788,
1811800,1.823,2.788,
1811900,1.912,2.788,
1812000,1.970,2.788,
1812100,1.869,2.788,
1812200,1.869,2.788,
1812300,1.872,2.788,
1812400,1.877,2.788,
1812500,1.869,2.788,
1812600,1.932,2.788,
1812700,1.944,2.788,
1812800,1.944,2.788,
1812900,1.952,2.788,
1813000,1.869,2.788,
1813100,1.869,2.788,
1813200,1.822,2.788,
1813300,1.837,2.788,
1813400,1.849,2.788,
1813500,1.849,2.788,
1813600,1.862,2.788,
1813700,1.823,2.788,
1813800,1.823,2.788,
1813900,1.832,2.788,
1814000,1.875,2.788,
1814100,1.875,2.788,
1814200,1.875,2.788,
1814300,1.859,2.788,
1814400,1.859,2.788,
1814500,1.860,2.788,
1814600,1.882,2.788,
1814700,1.882,2.788,
1814800,1.882,2.788,
1814900,1.912,2.788,
1815000,1.912,2.788,
1815100,1.909,2.788,
1815200,1.860,2.788,
1815300,1.838,2.788,
1815400,1.835,2.788,
1815500,1.838,2.788,
1815600,1.851,2.788,
1815700,1.894,2.788,
1815800,1.841,2.788,
1815900,1.835,2.788,
1816000,1.871,2.788,
1816100,1.874,2.788,
1816200,1.874,2.788,
1816300,1.863,2.788,
1816400,1.835,2.788,
1816500,1.835,2.788,
1816600,1.856,2.788,
1816700,1.904,2.788,
1816800,1.881,2.788,
1816900,1.881,2.788,
1817000,1.941,2.788,
1817100,1.881,2.788,
1817200,1.881,2.788,
1817300,1.904,2.788,
1817400,1.923,2.788,
1817500,1.881,2.788,
1817600,1.886,2.788,
1817700,1.907,2.788,
1817800,1.858,2.788,
1817900,1.877,2.788,
1818000,1.870,2.788,
1818100,1.870,2.788,
1818200,1.870,2.788,
1818300,1.883,2.788,
1818400,1.933,2.788,
1818500,1.967,2.788,
1818600,1.876,2.788,
1818700,1.896,2.788,
1818800,1.903,2.788,
1818900,1.970,2.788,
1819000,1.902,2.788,
1819100,1.902,2.788,
1819200,1.902,2.788,
1819300,1.905,2.788,
1819400,2.003,2.788,
1819500,1.902,2.788,
1819600,1.902,2.788,
1819700,1.921,2.788,
1819800,1.922,2.788,
1819900,1.908,2.788,
1820000,1.943,2.788,
1820100,1.943,2.788,
1820200,1.941,2.788,
1820300,1.956,2.788,
1820400,2.003,2.788,
1820500,1.950,2.788,
1820600,1.950,2.788,
1820700,1.966,2.788,
1820800,1.963,2.788,
1820900,1.963,2.788,
1821000,1.979,2.788,
1821100,1.979,2.788,
1821200,1.979,2.788,
1821300,1.992,2.788,
1821400,1.993,2.788,
1821500,1.986,2.788,
1821600,1.986,2.788,
1821700,2.012,2.788,
1821800,2.066,2.788,
1821900,1.986,2.788,
1822000,2.022,2.788,
1822100,2.022,2.788,
1822200,2.029,2.788,
1822300,2.022,2.788,
1822400,2.065,2.788,
1822500,2.065,2.788,
1822600,2.022,2.788,
1822700,2.042,2.788,
1822800,2.062,2.788,
1822900,2.059,2.788,
1823000,2.058,2.788,
1823100,2.058,2.788,
1823200,2.065,2.788,
1823300,2.068,2.788,
1823400,2.105,2.788,
1823500,2.105,2.788,
1823600,2.105,2.788,
1823700,2.125,2.788,
1823800,2.065,2.788,
1823900,2.065,2.788,
1824000,2.103,2.788,
1824100,2.103,2.788,
1824200,2.106,2.788,
1824300,2.109,2.788,
1824400,2.109,2.788,
1824500,2.103,2.788,
1824600,2.103,2.788,
1824700,2.119,2.788,
1824800,2.133,2.788,
1824900,2.136,2.788,
1825000,2.138,2.788,
1825100,2.137,2.788,
1825200,2.141,2.788,
1825300,2.151,2.788,
1825400,2.201,2.788,
1825500,2.184,2.788,
1825600,2.144,2.788,
1825700,2.164,2.788,
1825800,2.181,2.788,
1825900,2.228,2.788,
1826000,2.166,2.788,
1826100,2.166,2.788,
1826200,2.172,2.788,
1826300,2.182,2.788,
1826400,2.172,2.788,
1826500,2.166,2.788,
1826600,2.166,2.788,
1826700,2.184,2.788,
1826800,2.215,2.788,
1826900,2.166,2.788,
1827000,2.216,2.788,
1827100,2.216,2.788,
1827200,2.220,2.788,
1827300,2.223,2.788,
1827400,2.243,2.788,
1827500,2.243,2.788,
1827600,2.243,2.788,
1827700,2.220,2.788,
1827800,2.229,2.788,
1827900,2.296,2.788,
1828000,2.242,2.788,
1828100,2.242,2.788,
1828200,2.248,2.788,
1828300,2.265,2.788,
1828400,2.230,2.788,
1828500,2.242,2.788,
1828600,2.242,2.788,
1828700,2.278,2.788,
1828800,2.278,2.788,
1828900,2.242,2.788,
1829000,2.242,2.788,
1829100,2.390,2.788,
1829200,2.439,2.788,
1829300,2.439,2.788,
1829400,2.439,2.788,
1829500,2.446,2.788,
1829600,0.985,2.788,
1829700,0.984,2.788,
1829800,0.984,2.788,
1829900,0.988,2.788,
1830000,0.973,2.788,
1830100,0.984,2.788,
1830200,0.984,2.788,
1830300,0.984,2.788,
1830400,0.984,2.788,
1830500,0.984,2.788,
1830600,0.992,2.788,
1830700,0.984,2.788,
1830800,0.984,2.788,
1830900,0.984,2.788,
1831000,1.058,2.788,
1831100,1.058,2.788,
1831200,0.988,2.788,
1831300,0.988,2.788,
1831400,0.991,2.788,
1831500,0.991,2.788,
1831600,0.991,2.788,
1831700,1.017,2.788,
1831800,1.017,2.788,
1831900,1.037,2.788,
1832000,1.088,2.788,
1832100,1.100,2.788,
1832200,1.136,2.788,
1832300,1.127,2.788,
1832400,1.139,2.788,
1832500,1.096,2.788,
1832600,0.988,2.788,
1832700,0.994,2.788,
1832800,0.988,2.788,
1832900,0.991,2.788,
1833000,1.011,2.788,
1833100,0.984,2.788,
1833200,0.984,2.788,
1833300,1.014,2.788,
1833400,0.996,2.788,
1833500,0.996,2.788,
1833600,1.003,2.788,
1833700,1.000,2.788,
1833800,1.019,2.788,
1833900,1.019,2.788,
1834000,1.001,2.788,
1834100,1.003,2.788,
1834200,1.003,2.788,
1834300,1.259,2.788,
1834400,1.034,2.788,
1834500,1.034,2.788,
1834600,1.040,2.788,
1834700,1.054,2.788,
1834800,1.090,2.788,
1834900,1.070,2.788,
1835000,1.032,2.788,
1835100,1.063,2.788,
1835200,1.064,2.788,
1835300,1.089,2.788,
1835400,1.060,2.788,
1835500,1.060,2.788,
1835600,1.066,2.788,
1835700,1.093,2.788,
1835800,1.139,2.788,
1835900,1.188,2.788,
1836000,1.066,2.788,
1836100,1.099,2.788,
1836200,1.099,2.788,
1836300,1.353,2.788,
1836400,1.093,2.788,
1836500,1.093,2.788,
1836600,1.100,2.788,
1836700,1.133,2.788,
1836800,1.100,2.788,
1836900,1.096,2.788,
1837000,1.100,2.788,
1837100,1.139,2.788,
1837200,1.163,2.788,
1837300,1.151,2.788,
1837400,1.113,2.788,
1837500,1.113,2.788,
1837600,1.120,2.788,
1837700,1.146,2.788,
1837800,1.200,2.788,
1837900,1.120,2.788,
1838000,1.123,2.788,
1838100,1.137,2.788,
1838200,1.150,2.788,
1838300,1.176,2.788,
1838400,1.139,2.788,
1838500,1.139,2.788,
1838600,1.145,2.788,
1838700,1.147,2.788,
1838800,1.205,2.788,
1838900,1.146,2.788,
1839000,1.145,2.788,
1839100,1.162,2.788,
1839200,1.169,2.788,
1839300,1.214,2.788,
1839400,1.170,2.788,
1839500,1.170,2.788,
1839600,1.176,2.788,
1839700,1.189,2.788,
1839800,1.176,2.788,
1839900,1.173,2.788,
1840000,1.173,2.788,
1840100,1.203,2.788,
1840200,1.206,2.788,
1840300,1.256,2.788,
1840400,1.202,2.788,
1840500,1.202,2.788,
1840600,1.208,2.788,
1840700,1.218,2.788,
1840800,1.248,2.788,
1840900,1.248,2.788,
1841000,1.208,2.788,
1841100,1.218,2.788,
1841200,1.218,2.788,
1841300,1.394,2.788,
1841400,1.261,2.788,
1841500,1.264,2.788,
1841600,1.268,2.788,
1841700,1.304,2.788,
1841800,1.268,2.788,
1841900,1.267,2.788,
1842000,1.264,2.788,
1842100,1.301,2.788,
1842200,1.301,2.788,
1842300,1.341,2.788,
1842400,1.297,2.788,
1842500,1.297,2.788,
1842600,1.304,2.788,
1842700,1.322,2.788,
1842800,1.367,2.788,
1842900,1.304,2.788,
1843000,1.304,2.788,
1843100,1.311,2.788,
1843200,1.317,2.788,
1843300,1.399,2.788,
1843400,1.339,2.788,
1843500,1.339,2.788,
1843600,1.346,2.788,
1843700,1.379,2.788,
1843800,1.409,2.788,
1843900,1.346,2.788,
1844000,1.349,2.788,
1844100,1.382,2.788,
1844200,1.385,2.788,
1844300,1.635,2.788,
1844400,1.350,2.788,
1844500,1.350,2.788,
1844600,1.357,2.788,
1844700,1.376,2.788,
1844800,1.410,2.788,
1844900,1.357,2.788,
1845000,1.357,2.788,
1845100,1.387,2.788,
1845200,1.382,2.788,
1845300,1.425,2.788,
1845400,1.381,2.788,
1845500,1.384,2.788,
1845600,1.387,2.788,
1845700,1.379,2.788,
1845800,1.401,2.788,
1845900,1.401,2.788,
1846000,1.381,2.788,
1846100,1.401,2.788,
1846200,1.401,2.788,
1846300,1.450,2.788,
1846400,1.409,2.788,
1846500,1.409,2.788,
1846600,1.416,2.788,
1846700,1.449,2.788,
1846800,1.422,2.788,
1846900,1.416,2.788,
1847000,1.416,2.788,
1847100,1.452,2.788,
1847200,1.472,2.788,
1847300,1.525,2.788,
1847400,1.453,2.788,
1847500,1.453,2.788,
1847600,1.460,2.788,
1847700,1.476,2.788,
1847800,1.553,2.788,
1847900,1.460,2.788,
1848000,1.460,2.788,
1848100,1.493,2.788,
1848200,1.473,2.788,
1848300,1.548,2.788,
1848400,1.492,2.788,
1848500,1.492,2.788,
1848600,1.498,2.788,
1848700,1.515,2.788,
1848800,1.538,2.788,
1848900,1.498,2.788,
1849000,1.503,2.788,
1849100,1.495,2.788,
1849200,1.495,2.788,
1849300,1.597,2.788,
1849400,1.535,2.788,
1849500,1.535,2.788,
1849600,1.538,2.788,
1849700,1.563,2.788,
1849800,1.585,2.788,
1849900,1.622,2.788,
1850000,1.545,2.788,
1850100,1.542,2.788,
1850200,1.541,2.788,
1850300,1.702,2.788,
1850400,1.577,2.788,
1850500,1.580,2.788,
1850600,1.577,2.788,
1850700,1.597,2.788,
1850800,1.577,2.788,
1850900,1.568,2.788,
1851000,1.580,2.788,
1851100,1.616,2.788,
1851200,1.577,2.788,
1851300,1.577,2.788,
1851400,1.577,2.788,
1851500,1.577,2.788,
1851600,1.577,2.788,
1851700,1.588,2.788,
1851800,1.596,2.788,
1851900,1.616,2.788,
1852000,1.633,2.788,
1852100,1.633,2.788,
1852200,1.580,2.788,
1852300,1.629,2.788,
1852400,1.633,2.788,
1852500,1.639,2.788,
1852600,1.639,2.788,
1852700,1.639,2.788,
1852800,1.583,2.788,
1852900,1.620,2.788,
1853000,1.610,2.788,
1853100,1.577,2.788,
1853200,1.650,2.788,
1853300,1.654,2.788,
1853400,1.662,2.788,
1853500,1.662,2.788,
1853600,1.674,2.788,
1853700,1.685,2.788,
1853800,1.665,2.788,
1853900,1.740,2.788,
1854000,1.896,2.788,
1854100,1.577,2.788,
1854200,1.590,2.788,
1854300,1.676,2.788,
1854400,1.726,2.788,
1854500,1.575,2.788,
1854600,1.645,2.788,
1854700,1.587,2.788,
1854800,1.624,2.788,
1854900,1.636,2.788,
1855000,1.587,2.788,
1855100,1.590,2.788,
1855200,1.600,2.788,
1855300,1.577,2.788,
1855400,1.577,2.788,
1855500,1.606,2.788,
1855600,1.606,2.788,
1855700,1.593,2.788,
1855800,1.721,2.788,
1855900,1.609,2.788,
1856000,1.612,2.788,
1856100,1.616,2.788,
1856200,1.622,2.788,
1856300,1.636,2.788,
1856400,1.636,2.788,
1856500,1.616,2.788,
1856600,1.616,2.788,
1856700,1.616,2.788,
1856800,1.763,2.788,
1856900,1.657,2.788,
1857000,1.657,2.788,
1857100,1.657,2.788,
1857200,1.672,2.788,
1857300,1.657,2.788,
1857400,1.657,2.788,
1857500,1.670,2.788,
1857600,1.700,2.788,
1857700,1.684,2.788,
1857800,1.813,2.788,
1857900,1.697,2.788,
1858000,1.700,2.788,
1858100,1.704,2.788,
1858200,1.704,2.788,
1858300,1.717,2.788,
1858400,1.717,2.788,
1858500,1.717,2.788,
1858600,1.701,2.788,
1858700,1.701,2.788,
1858800,1.856,2.788,
1858900,1.747,2.788,
1859000,1.747,2.788,
1859100,1.753,2.788,
1859200,1.753,2.788,
1859300,1.757,2.788,
1859400,1.757,2.788,
1859500,1.758,2.788,
1859600,1.783,2.788,
1859700,1.750,2.788,
1859800,1.898,2.788,
1859900,1.790,2.788,
1860000,1.790,2.788,
1860100,1.796,2.788,
1860200,1.796,2.788,
1860300,1.796,2.788,
1860400,1.796,2.788,
1860500,1.799,2.788,
1860600,1.826,2.788,
1860700,1.790,2.788,
1860800,1.831,2.788,
1860900,1.831,2.788,
1861000,1.831,2.788,
1861100,1.831,2.788,
1861200,1.828,2.788,
1861300,1.819,2.788,
1861400,1.831,2.788,
1861500,1.831,2.788,
1861600,1.829,2.788,
1861700,1.838,2.788,
1861800,1.838,2.788,
1861900,1.838,2.788,
1862000,1.826,2.788,
1862100,1.826,2.788,
1862200,1.854,2.788,
1862300,1.851,2.788,
1862400,1.973,2.788,
1862500,1.973,2.788,
1862600,1.973,2.788,
1862700,1.983,2.788,
1862800,1.993,2.788,
1862900,1.973,2.788,
1863000,2.122,2.788,
1863100,1.846,2.788,
1863200,1.846,2.788,
1863300,1.841,2.788,
1863400,1.846,2.788,
1863500,1.889,2.788,
1863600,1.889,2.788,
1863700,1.866,2.788,
1863800,1.865,2.788,
1863900,1.872,2.788,
1864000,1.910,2.788,
1864100,1.865,2.788,
1864200,1.865,2.788,
1864300,1.865,2.788,
1864400,1.865,2.788,
1864500,1.871,2.788,
1864600,1.871,2.788,
1864700,1.871,2.788,
1864800,1.881,2.788,
1864900,1.888,2.788,
1865000,1.883,2.788,
1865100,1.895,2.788,
1865200,1.895,2.788,
1865300,1.902,2.788,
1865400,1.902,2.788,
1865500,1.955,2.788,
1865600,1.902,2.788,
1865700,1.902,2.788,
1865800,1.918,2.788,
1865900,1.928,2.788,
1866000,1.965,2.788,
1866100,1.925,2.788,
1866200,1.925,2.788,
1866300,1.928,2.788,
1866400,1.931,2.788,
1866500,1.971,2.788,
1866600,1.931,2.788,
1866700,1.931,2.788,
1866800,1.945,2.788,
1866900,1.961,2.788,
1867000,2.025,2.788,
1867100,1.954,2.788,
1867200,1.954,2.788,
1867300,1.961,2.788,
1867400,1.961,2.788,
1867500,1.964,2.788,
1867600,1.961,2.788,
1867700,1.961,2.788,
1867800,1.977,2.788,
1867900,1.997,2.788,
1868000,1.958,2.788,
1868100,1.994,2.788,
1868200,1.994,2.788,
1868300,1.997,2.788,
1868400,2.007,2.788,
1868500,2.001,2.788,
1868600,1.994,2.788,
1868700,1.994,2.788,
1868800,2.014,2.788,
1868900,2.024,2.788,
1869000,1.994,2.788,
1869100,2.037,2.788,
1869200,2.037,2.788,
1869300,2.040,2.788,
1869400,2.044,2.788,
1869500,2.050,2.788,
1869600,2.043,2.788,
1869700,2.043,2.788,
1869800,2.076,2.788,
1869900,2.037,2.788,
1870000,2.037,2.788,
1870100,2.081,2.788,
1870200,2.081,2.788,
1870300,2.084,2.788,
1870400,2.098,2.788,
1870500,2.091,2.788,
1870600,2.084,2.788,
1870700,2.085,2.788,
1870800,2.104,2.788,
1870900,2.151,2.788,
1871000,2.081,2.788,
1871100,2.137,2.788,
1871200,2.137,2.788,
1871300,2.137,2.788,
1871400,2.132,2.788,
1871500,2.141,2.788,
1871600,2.140,2.788,
1871700,2.144,2.788,
1871800,2.137,2.788,
1871900,2.160,2.788,
1872000,2.149,2.788,
1872100,2.167,2.788,
1872200,2.167,2.788,
1872300,2.173,2.788,
1872400,2.173,2.788,
1872500,2.227,2.788,
1872600,2.227,2.788,
1872700,2.263,2.788,
1872800,2.196,2.788,
1872900,2.206,2.788,
1873000,2.200,2.788,
1873100,2.204,2.788,
1873200,2.205,2.788,
1873300,2.208,2.788,
1873400,2.204,2.788,
1873500,2.254,2.788,
1873600,2.238,2.788,
1873700,2.205,2.788,
1873800,2.231,2.788,
1873900,2.251,2.788,
1874000,2.315,2.788,
1874100,2.230,2.788,
1874200,2.230,2.788,
1874300,2.237,2.788,
1874400,2.237,2.788,
1874500,2.287,2.788,
1874600,2.286,2.788,
1874700,2.286,2.788,
1874800,2.296,2.788,
1874900,2.300,2.788,
1875000,2.237,2.788,
1875100,2.245,2.788,
1875200,2.245,2.788,
1875300,2.248,2.788,
1875400,2.261,2.788,
1875500,2.335,2.788,
1875600,2.251,2.788,
1875700,2.251,2.788,
1875800,2.258,2.788,
1875900,2.268,2.788,
1876000,2.367,2.788,
1876100,2.276,2.788,
1876200,2.276,2.788,
1876300,2.276,2.788,
1876400,2.279,2.788,
1876500,2.312,2.788,
1876600,2.276,2.788,
1876700,2.276,2.788,
1876800,2.292,2.788,
1876900,2.305,2.788,
1877000,2.292,2.788,
1877100,1.026,2.788,
1877200,1.026,2.788,
1877300,1.033,2.788,
1877400,1.039,2.788,
1877500,1.026,2.788,
1877600,1.026,2.788,
1877700,1.026,2.788,
1877800,1.046,2.788,
1877900,1.069,2.788,
1878000,1.056,2.788,
1878100,1.050,2.788,
1878200,1.050,2.788,
1878300,1.057,2.788,
1878400,1.055,2.788,
1878500,1.110,2.788,
1878600,1.110,2.788,
1878700,1.090,2.788,
1878800,1.063,2.788,
1878900,1.073,2.788,
1879000,1.091,2.788,
1879100,1.066,2.788,
1879200,1.066,2.788,
1879300,1.070,2.788,
1879400,1.096,2.788,
1879500,1.070,2.788,
1879600,1.073,2.788,
1879700,1.073,2.788,
1879800,1.096,2.788,
1879900,1.130,2.788,
1880000,1.201,2.788,
1880100,1.066,2.788,
1880200,1.061,2.788,
1880300,1.073,2.788,
1880400,1.088,2.788,
1880500,1.101,2.788,
1880600,1.099,2.788,
1880700,1.103,2.788,
1880800,1.099,2.788,
1880900,1.103,2.788,
1881000,1.150,2.788,
1881100,1.211,2.788,
1881200,1.099,2.788,
1881300,1.108,2.788,
1881400,1.080,2.788,
1881500,1.066,2.788,
1881600,1.076,2.788,
1881700,1.099,2.788,
1881800,1.103,2.788,
1881900,1.110,2.788,
1882000,1.083,2.788,
1882100,1.083,2.788,
1882200,1.083,2.788,
1882300,1.081,2.788,
1882400,1.122,2.788,
1882500,1.122,2.788,
1882600,1.083,2.788,
1882700,1.202,2.788,
1882800,1.214,2.788,
1882900,1.214,2.788,
1883000,1.245,2.788,
1883100,1.267,2.788,
1883200,1.386,2.788,
1883300,1.117,2.788,
1883400,1.129,2.788,
1883500,1.102,2.788,
1883600,1.083,2.788,
1883700,1.193,2.788,
1883800,1.089,2.788,
1883900,1.089,2.788,
1884000,1.093,2.788,
1884100,1.089,2.788,
1884200,1.107,2.788,
1884300,1.116,2.788,
1884400,1.109,2.788,
1884500,1.109,2.788,
1884600,1.091,2.788,
1884700,1.102,2.788,
1884800,1.089,2.788,
1884900,1.145,2.788,
1885000,1.180,2.788,
1885100,1.078,2.788,
1885200,1.125,2.788,
1885300,1.135,2.788,
1885400,1.139,2.788,
1885500,1.104,2.788,
1885600,1.132,2.788,
1885700,1.096,2.788,
1885800,1.109,2.788,
1885900,1.101,2.788,
1886000,1.112,2.788,
1886100,1.099,2.788,
1886200,1.163,2.788,
1886300,1.258,2.788,
1886400,1.112,2.788,
1886500,1.139,2.788,
1886600,1.135,2.788,
1886700,1.132,2.788,
1886800,1.149,2.788,
1886900,1.165,2.788,
1887000,1.119,2.788,
1887100,1.105,2.788,
1887200,1.126,2.788,
1887300,1.126,2.788,
1887400,1.165,2.788,
1887500,1.113,2.788,
1887600,1.096,2.788,
1887700,1.206,2.788,
1887800,1.211,2.788,
1887900,1.089,2.788,
1888000,1.096,2.788,
1888100,1.132,2.788,
1888200,1.089,2.788,
1888300,1.093,2.788,
1888400,1.104,2.788,
1888500,1.088,2.788,
1888600,1.094,2.788,
1888700,1.089,2.788,
1888800,1.089,2.788,
1888900,1.112,2.788,
1889000,1.112,2.788,
1889100,1.122,2.788,
1889200,1.145,2.788,
1889300,1.155,2.788,
1889400,1.116,2.788,
1889500,1.382,2.788,
1889600,1.115,2.788,
1889700,1.115,2.788,
1889800,1.122,2.788,
1889900,1.133,2.788,
1890000,1.165,2.788,
1890100,1.165,2.788,
1890200,1.165,2.788,
1890300,1.128,2.788,
1890400,1.128,2.788,
1890500,1.213,2.788,
1890600,1.213,2.788,
1890700,1.216,2.788,
1890800,1.147,2.788,
1890900,1.197,2.788,
1891000,1.135,2.788,
1891100,1.147,2.788,
1891200,1.163,2.788,
1891300,1.203,2.788,
1891400,1.237,2.788,
1891500,1.237,2.788,
1891600,1.197,2.788,
1891700,1.264,2.788,
1891800,1.140,2.788,
1891900,1.190,2.788,
1892000,1.193,2.788,
1892100,1.203,2.788,
1892200,1.213,2.788,
1892300,1.193,2.788,
1892400,1.206,2.788,
1892500,1.203,2.788,
1892600,1.203,2.788,
1892700,1.193,2.788,
1892800,1.179,2.788,
1892900,1.179,2.788,
1893000,1.179,2.788,
1893100,1.186,2.788,
1893200,1.229,2.788,
1893300,1.236,2.788,
1893400,1.236,2.788,
1893500,1.256,2.788,
1893600,1.280,2.788,
1893700,1.304,2.788,
1893800,1.180,2.788,
1893900,1.180,2.788,
1894000,1.184,2.788,
1894100,1.184,2.788,
1894200,1.230,2.788,
1894300,1.231,2.788,
1894400,1.234,2.788,
1894500,1.236,2.788,
1894600,1.250,2.788,
1894700,1.244,2.788,
1894800,1.209,2.788,
1894900,1.209,2.788,
1895000,1.209,2.788,
1895100,1.216,2.788,
1895200,1.251,2.788,
1895300,1.279,2.788,
1895400,1.216,2.788,
1895500,1.225,2.788,
1895600,1.235,2.788,
1895700,1.239,2.788,
1895800,1.236,2.788,
1895900,1.236,2.788,
1896000,1.243,2.788,
1896100,1.259,2.788,
1896200,1.316,2.788,
1896300,1.243,2.788,
1896400,1.243,2.788,
1896500,1.272,2.788,
1896600,1.276,2.788,
1896700,1.274,2.788,
1896800,1.264,2.788,
1896900,1.264,2.788,
1897000,1.264,2.788,
1897100,1.264,2.788,
1897200,1.287,2.788,
1897300,1.287,2.788,
1897400,1.264,2.788,
1897500,1.281,2.788,
1897600,1.281,2.788,
1897700,1.276,2.788,
1897800,1.295,2.788,
1897900,1.295,2.788,
1898000,1.302,2.788,
1898100,1.302,2.788,
1898200,1.358,2.788,
1898300,1.358,2.788,
1898400,1.351,2.788,
1898500,1.315,2.788,
1898600,1.321,2.788,
1898700,1.321,2.788,
1898800,1.325,2.788,
1898900,1.325,2.788,
1899000,1.328,2.788,
1899100,1.331,2.788,
1899200,1.371,2.788,
1899300,1.331,2.788,
1899400,1.331,2.788,
1899500,1.348,2.788,
1899600,1.377,2.788,
1899700,1.394,2.788,
1899800,1.346,2.788,
1899900,1.346,2.788,
1900000,1.349,2.788,
1900100,1.352,2.788,
1900200,1.352,2.788,
1900300,1.346,2.788,
1900400,1.346,2.788,
1900500,1.362,2.788,
1900600,1.369,2.788,
1900700,1.346,2.788,
1900800,1.377,2.788,
1900900,1.377,2.788,
1901000,1.377,2.788,
1901100,1.377,2.788,
1901200,1.383,2.788,
1901300,1.383,2.788,
1901400,1.383,2.788,
1901500,1.391,2.788,
1901600,1.410,2.788,
1901700,1.410,2.788,
1901800,1.404,2.788,
1901900,1.404,2.788,
1902000,1.407,2.788,
1902100,1.410,2.788,
1902200,1.467,2.788,
1902300,1.410,2.788,
1902400,1.410,2.788,
1902500,1.423,2.788,
1902600,1.436,2.788,
1902700,1.436,2.788,
1902800,1.435,2.788,
1902900,1.434,2.788,
1903000,1.438,2.788,
1903100,1.438,2.788,
1903200,1.451,2.788,
1903300,1.448,2.788,
1903400,1.434,2.788,
1903500,1.454,2.788,
1903600,1.471,2.788,
1903700,1.474,2.788,
1903800,1.461,2.788,
1903900,1.461,2.788,
1904000,1.461,2.788,
1904100,1.468,2.788,
1904200,1.534,2.788,
1904300,1.534,2.788,
1904400,1.468,2.788,
1904500,1.484,2.788,
1904600,1.501,2.788,
1904700,1.501,2.788,
1904800,1.496,2.788,
1904900,1.496,2.788,
1905000,1.499,2.788,
1905100,1.503,2.788,
